23.37809,1076.02978903937,
21.645734,1076.72881003937,
21.007498000000002,1078.43077303937,
21.007498000000002,1103.41316203937,
21.645734,1105.11512503937,
23.37809,1105.81414603937,
28.088881,1105.81414603937,
28.088881,1103.7170840393699,
24.137895,1103.7170840393699,
23.317305,1102.80531803937,
23.317305,1079.03861703937,
24.137895,1078.12685103937,
28.088881,1078.12685103937,
28.088881,1076.02978903937,
23.37809,1076.02978903937,
35.747687,1082.74646503937,
32.921213,1083.29352503937,
30.915327,1084.8739190393699,
30.185915,1087.3964720393699,
30.915327,1089.88863303937,
32.921213,1091.37785003937,
35.778079000000005,1091.89451803937,
40.792793,1091.89451803937,
40.792793,1092.98863703937,
39.85063400000001,1095.48079703937,
37.115336000000006,1096.3925630393699,
34.31925400000001,1095.51119003937,
32.95160500000001,1093.20138203937,
30.702582,1093.93079503937,
31.857485999999998,1096.17981803937,
33.954547,1097.82099703937,
37.145728999999996,1098.45923303937,
41.582989999999995,1096.9700150393699,
43.16338399999999,1092.8366760393699,
43.16338399999999,1086.1200000393699,
44.014365999999995,1085.20823403937,
45.382014999999996,1085.20823403937,
45.382014999999996,1083.17195603937,
43.284952999999994,1083.17195603937,
41.67416599999999,1083.71901603937,
41.06632199999999,1085.23862603937,
41.06632199999999,1085.39058703937,
40.701615999999994,1085.39058703937,
39.789849999999994,1084.1748990393698,
38.270239999999994,1083.17195603937,
35.74768699999999,1082.74646503937,
35.747687,1082.74646503937,
36.021217,1084.8131350393699,
39.455536,1086.05921503937,
40.792793,1089.61510303937,
40.792793,1089.94941703937,
35.86925600000001,1089.94941703937,
33.498664000000005,1089.31118103937,
32.586898000000005,1087.45725703937,
33.529057,1085.51215603937,
36.021217,1084.8131350393699,
36.021217,1084.8131350393699,
48.664395999999996,1077.09351603937,
48.664395999999996,1098.03374203937,
51.004596,1098.03374203937,
51.004596,1095.57197403937,
51.430087,1095.57197403937,
53.284011,1097.57785903937,
56.900683,1098.45923303937,
60.395786,1097.51707503937,
62.948731,1094.90334603937,
63.921281,1090.80039903937,
63.921281,1090.4053000393699,
62.979123,1086.30235303937,
60.426178,1083.6582310393699,
56.900683,1082.74646503937,
54.256561,1083.17195603937,
52.524206,1084.20529103937,
51.490871,1085.51215603937,
51.06538,1085.51215603937,
51.06538,1077.09351603937,
48.664395999999996,1077.09351603937,
56.262446999999995,1084.8739190393699,
60.00068699999999,1086.33274503937,
61.459512999999994,1090.46608403937,
61.459512999999994,1090.73961403937,
60.00068699999999,1094.84256103937,
56.262446999999995,1096.3317790393698,
52.49381399999999,1094.84256103937,
51.03498799999999,1090.73961403937,
51.03498799999999,1090.46608403937,
52.49381399999999,1086.33274503937,
56.262446999999995,1084.8739190393699,
56.262446999999995,1084.8739190393699,
70.546739,1083.17195603937,
70.546739,1095.93668003937,
65.987909,1095.93668003937,
65.987909,1098.03374203937,
70.546739,1098.03374203937,
70.546739,1101.8327670393699,
71.215367,1103.74747603937,
73.19086,1104.44649703937,
76.929101,1104.44649703937,
76.929101,1102.37982703937,
